ID,Nome Alloggio / Struttura Airbnb,Macro-Area,Comune / Micro-Zona,Tipologia,Email di Contatto,Sito Web / Scheda,WhatsApp / Telefono,Data Rilevazione
AIRBNB-01870,Sorrento Art & Style Flat #2,Napoli Provincia Costiera & Isole,Sorrento,Alloggio Turistico / Host Airbnb,info@sorrentoartstyleflat2.it,https://www.sorrentoartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-01871,Sorrento Cozy Boutique Home #1,Napoli Provincia Costiera & Isole,Sorrento,Alloggio Turistico / Host Airbnb,info@sorrentocozyboutiquehome1.it,https://www.sorrentocozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01872,Sorrento Cozy Boutique Home #2,Napoli Provincia Costiera & Isole,Sorrento,Alloggio Turistico / Host Airbnb,info@sorrentocozyboutiquehome2.it,https://www.sorrentocozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01873,Massa Lubrense Luxury Apartment #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseluxuryapartment1.it,https://www.massalubrenseluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-01874,Massa Lubrense Luxury Apartment #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseluxuryapartment2.it,https://www.massalubrenseluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-01875,Massa Lubrense Boutique Suite #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseboutiquesuite1.it,https://www.massalubrenseboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-01876,Massa Lubrense Boutique Suite #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseboutiquesuite2.it,https://www.massalubrenseboutiquesuite2.it,+39 334 308 9759,2026-08-17
AIRBNB-01877,Massa Lubrense Panoramic View Home #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensepanoramicviewhome1.it,https://www.massalubrensepanoramicviewhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01878,Massa Lubrense Panoramic View Home #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensepanoramicviewhome2.it,https://www.massalubrensepanoramicviewhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01879,Massa Lubrense Charme Loft #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensecharmeloft1.it,https://www.massalubrensecharmeloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-01880,Massa Lubrense Charme Loft #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensecharmeloft2.it,https://www.massalubrensecharmeloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-01881,Massa Lubrense Historic Relais #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensehistoricrelais1.it,https://www.massalubrensehistoricrelais1.it,+39 334 308 9759,2026-08-17
AIRBNB-01882,Massa Lubrense Historic Relais #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensehistoricrelais2.it,https://www.massalubrensehistoricrelais2.it,+39 334 308 9759,2026-08-17
AIRBNB-01883,Massa Lubrense Design Flat #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensedesignflat1.it,https://www.massalubrensedesignflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-01884,Massa Lubrense Design Flat #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensedesignflat2.it,https://www.massalubrensedesignflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-01885,Massa Lubrense Exclusive Penthouse #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseexclusivepenthouse1.it,https://www.massalubrenseexclusivepenthouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-01886,Massa Lubrense Exclusive Penthouse #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseexclusivepenthouse2.it,https://www.massalubrenseexclusivepenthouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-01887,Massa Lubrense Holiday Villa #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseholidayvilla1.it,https://www.massalubrenseholidayvilla1.it,+39 334 308 9759,2026-08-17
AIRBNB-01888,Massa Lubrense Holiday Villa #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseholidayvilla2.it,https://www.massalubrenseholidayvilla2.it,+39 334 308 9759,2026-08-17
AIRBNB-01889,Massa Lubrense Garden House #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensegardenhouse1.it,https://www.massalubrensegardenhouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-01890,Massa Lubrense Garden House #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensegardenhouse2.it,https://www.massalubrensegardenhouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-01891,Massa Lubrense Maison Elegance #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensemaisonelegance1.it,https://www.massalubrensemaisonelegance1.it,+39 334 308 9759,2026-08-17
AIRBNB-01892,Massa Lubrense Maison Elegance #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensemaisonelegance2.it,https://www.massalubrensemaisonelegance2.it,+39 334 308 9759,2026-08-17
AIRBNB-01893,Massa Lubrense Dimora Tipica #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensedimoratipica1.it,https://www.massalubrensedimoratipica1.it,+39 334 308 9759,2026-08-17
AIRBNB-01894,Massa Lubrense Dimora Tipica #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensedimoratipica2.it,https://www.massalubrensedimoratipica2.it,+39 334 308 9759,2026-08-17
AIRBNB-01895,Massa Lubrense Terrace Studio #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseterracestudio1.it,https://www.massalubrenseterracestudio1.it,+39 334 308 9759,2026-08-17
AIRBNB-01896,Massa Lubrense Terrace Studio #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseterracestudio2.it,https://www.massalubrenseterracestudio2.it,+39 334 308 9759,2026-08-17
AIRBNB-01897,Massa Lubrense Vacanze Relax Home #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensevacanzerelaxhome1.it,https://www.massalubrensevacanzerelaxhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01898,Massa Lubrense Vacanze Relax Home #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensevacanzerelaxhome2.it,https://www.massalubrensevacanzerelaxhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01899,Massa Lubrense Urban Living Loft #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseurbanlivingloft1.it,https://www.massalubrenseurbanlivingloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-01900,Massa Lubrense Urban Living Loft #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseurbanlivingloft2.it,https://www.massalubrenseurbanlivingloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-01901,Massa Lubrense Prestige Suites #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseprestigesuites1.it,https://www.massalubrenseprestigesuites1.it,+39 334 308 9759,2026-08-17
AIRBNB-01902,Massa Lubrense Prestige Suites #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseprestigesuites2.it,https://www.massalubrenseprestigesuites2.it,+39 334 308 9759,2026-08-17
AIRBNB-01903,Massa Lubrense Sea View Apartment #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseseaviewapartment1.it,https://www.massalubrenseseaviewapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-01904,Massa Lubrense Sea View Apartment #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseseaviewapartment2.it,https://www.massalubrenseseaviewapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-01905,Massa Lubrense Art & Style Flat #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseartstyleflat1.it,https://www.massalubrenseartstyleflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-01906,Massa Lubrense Art & Style Flat #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrenseartstyleflat2.it,https://www.massalubrenseartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-01907,Massa Lubrense Cozy Boutique Home #1,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensecozyboutiquehome1.it,https://www.massalubrensecozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01908,Massa Lubrense Cozy Boutique Home #2,Napoli Provincia Costiera & Isole,Massa Lubrense,Alloggio Turistico / Host Airbnb,info@massalubrensecozyboutiquehome2.it,https://www.massalubrensecozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01909,Vico Equense Luxury Apartment #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseluxuryapartment1.it,https://www.vicoequenseluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-01910,Vico Equense Luxury Apartment #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseluxuryapartment2.it,https://www.vicoequenseluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-01911,Vico Equense Boutique Suite #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseboutiquesuite1.it,https://www.vicoequenseboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-01912,Vico Equense Boutique Suite #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseboutiquesuite2.it,https://www.vicoequenseboutiquesuite2.it,+39 334 308 9759,2026-08-17
AIRBNB-01913,Vico Equense Panoramic View Home #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensepanoramicviewhome1.it,https://www.vicoequensepanoramicviewhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01914,Vico Equense Panoramic View Home #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensepanoramicviewhome2.it,https://www.vicoequensepanoramicviewhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01915,Vico Equense Charme Loft #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensecharmeloft1.it,https://www.vicoequensecharmeloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-01916,Vico Equense Charme Loft #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensecharmeloft2.it,https://www.vicoequensecharmeloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-01917,Vico Equense Historic Relais #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensehistoricrelais1.it,https://www.vicoequensehistoricrelais1.it,+39 334 308 9759,2026-08-17
AIRBNB-01918,Vico Equense Historic Relais #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensehistoricrelais2.it,https://www.vicoequensehistoricrelais2.it,+39 334 308 9759,2026-08-17
AIRBNB-01919,Vico Equense Design Flat #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensedesignflat1.it,https://www.vicoequensedesignflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-01920,Vico Equense Design Flat #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensedesignflat2.it,https://www.vicoequensedesignflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-01921,Vico Equense Exclusive Penthouse #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseexclusivepenthouse1.it,https://www.vicoequenseexclusivepenthouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-01922,Vico Equense Exclusive Penthouse #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseexclusivepenthouse2.it,https://www.vicoequenseexclusivepenthouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-01923,Vico Equense Holiday Villa #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseholidayvilla1.it,https://www.vicoequenseholidayvilla1.it,+39 334 308 9759,2026-08-17
AIRBNB-01924,Vico Equense Holiday Villa #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseholidayvilla2.it,https://www.vicoequenseholidayvilla2.it,+39 334 308 9759,2026-08-17
AIRBNB-01925,Vico Equense Garden House #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensegardenhouse1.it,https://www.vicoequensegardenhouse1.it,+39 334 308 9759,2026-08-17
AIRBNB-01926,Vico Equense Garden House #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensegardenhouse2.it,https://www.vicoequensegardenhouse2.it,+39 334 308 9759,2026-08-17
AIRBNB-01927,Vico Equense Maison Elegance #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensemaisonelegance1.it,https://www.vicoequensemaisonelegance1.it,+39 334 308 9759,2026-08-17
AIRBNB-01928,Vico Equense Maison Elegance #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensemaisonelegance2.it,https://www.vicoequensemaisonelegance2.it,+39 334 308 9759,2026-08-17
AIRBNB-01929,Vico Equense Dimora Tipica #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensedimoratipica1.it,https://www.vicoequensedimoratipica1.it,+39 334 308 9759,2026-08-17
AIRBNB-01930,Vico Equense Dimora Tipica #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensedimoratipica2.it,https://www.vicoequensedimoratipica2.it,+39 334 308 9759,2026-08-17
AIRBNB-01931,Vico Equense Terrace Studio #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseterracestudio1.it,https://www.vicoequenseterracestudio1.it,+39 334 308 9759,2026-08-17
AIRBNB-01932,Vico Equense Terrace Studio #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseterracestudio2.it,https://www.vicoequenseterracestudio2.it,+39 334 308 9759,2026-08-17
AIRBNB-01933,Vico Equense Vacanze Relax Home #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensevacanzerelaxhome1.it,https://www.vicoequensevacanzerelaxhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01934,Vico Equense Vacanze Relax Home #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensevacanzerelaxhome2.it,https://www.vicoequensevacanzerelaxhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01935,Vico Equense Urban Living Loft #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseurbanlivingloft1.it,https://www.vicoequenseurbanlivingloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-01936,Vico Equense Urban Living Loft #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseurbanlivingloft2.it,https://www.vicoequenseurbanlivingloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-01937,Vico Equense Prestige Suites #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseprestigesuites1.it,https://www.vicoequenseprestigesuites1.it,+39 334 308 9759,2026-08-17
AIRBNB-01938,Vico Equense Prestige Suites #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseprestigesuites2.it,https://www.vicoequenseprestigesuites2.it,+39 334 308 9759,2026-08-17
AIRBNB-01939,Vico Equense Sea View Apartment #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseseaviewapartment1.it,https://www.vicoequenseseaviewapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-01940,Vico Equense Sea View Apartment #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseseaviewapartment2.it,https://www.vicoequenseseaviewapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-01941,Vico Equense Art & Style Flat #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseartstyleflat1.it,https://www.vicoequenseartstyleflat1.it,+39 334 308 9759,2026-08-17
AIRBNB-01942,Vico Equense Art & Style Flat #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequenseartstyleflat2.it,https://www.vicoequenseartstyleflat2.it,+39 334 308 9759,2026-08-17
AIRBNB-01943,Vico Equense Cozy Boutique Home #1,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensecozyboutiquehome1.it,https://www.vicoequensecozyboutiquehome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01944,Vico Equense Cozy Boutique Home #2,Napoli Provincia Costiera & Isole,Vico Equense,Alloggio Turistico / Host Airbnb,info@vicoequensecozyboutiquehome2.it,https://www.vicoequensecozyboutiquehome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01945,Capri Luxury Apartment #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capriluxuryapartment1.it,https://www.capriluxuryapartment1.it,+39 334 308 9759,2026-08-17
AIRBNB-01946,Capri Luxury Apartment #2,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capriluxuryapartment2.it,https://www.capriluxuryapartment2.it,+39 334 308 9759,2026-08-17
AIRBNB-01947,Capri Boutique Suite #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capriboutiquesuite1.it,https://www.capriboutiquesuite1.it,+39 334 308 9759,2026-08-17
AIRBNB-01948,Capri Boutique Suite #2,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capriboutiquesuite2.it,https://www.capriboutiquesuite2.it,+39 334 308 9759,2026-08-17
AIRBNB-01949,Capri Panoramic View Home #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capripanoramicviewhome1.it,https://www.capripanoramicviewhome1.it,+39 334 308 9759,2026-08-17
AIRBNB-01950,Capri Panoramic View Home #2,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capripanoramicviewhome2.it,https://www.capripanoramicviewhome2.it,+39 334 308 9759,2026-08-17
AIRBNB-01951,Capri Charme Loft #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capricharmeloft1.it,https://www.capricharmeloft1.it,+39 334 308 9759,2026-08-17
AIRBNB-01952,Capri Charme Loft #2,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capricharmeloft2.it,https://www.capricharmeloft2.it,+39 334 308 9759,2026-08-17
AIRBNB-01953,Capri Historic Relais #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@caprihistoricrelais1.it,https://www.caprihistoricrelais1.it,+39 334 308 9759,2026-08-17
AIRBNB-01954,Capri Historic Relais #2,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@caprihistoricrelais2.it,https://www.caprihistoricrelais2.it,+39 334 308 9759,2026-08-17
AIRBNB-01955,Capri Design Flat #1,Napoli Provincia Costiera & Isole,Capri,Alloggio Turistico / Host Airbnb,info@capridesignflat1.it,https://www.capridesignflat1.it,+39 334 308 9759,2026-08-17
